gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3784857445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117798253	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.778812	-46.304331	1.0						2022-02-12T07:22	12	2	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	117798253		miguelmagro	2022-05-20T00:00:18	CC_BY_NC_4_0	miguelmagro	miguelmagro			2024-04-13T14:09:09.248Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3784746576	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116836118	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Santa Catarina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.816027	-48.650073	2691.0						2022-05-13T09:05:54	13	5	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	116836118		Yuri Tedéo	2022-05-13T14:52:12	CC_BY_NC_4_0	Yuri Tedéo	Yuri Tedéo			2024-04-13T13:19:50.913Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3774713401	fe28c4f1-7229-43b4-8f37-3fb406635d4d	http://id.zfmk.de/collection_ZFMK/223842755/856303/655311	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus Linnaeus, 1766		DE	Nordrhein-Westfalen, aus der Gefangenschaft Zoo Wuppertal		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1953-01-12	12	1	1953	2478770	2478770	PRESERVED_SPECIMEN	ZFMK	ORN	ZFMK-ORN-1953.3045				CC_BY_4_0					2024-01-26T14:21:03.349Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3773326098	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114388652	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.46182	-46.634117	30.0						2022-05-01T08:13:37	1	5	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	114388652		lisleao	2022-05-01T20:44:50	CC_BY_NC_4_0	lisleao	lisleao			2024-04-13T14:07:25.865Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773252211	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/113736453	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Paraná	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.436809	-49.269973	12869.0						2022-04-29	29	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	113736453		betinha2018	2022-04-30T10:22:27	CC_BY_NC_4_0	betinha2018	betinha2018			2024-04-13T14:08:08.012Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773248594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116109196	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Rio Grande do Sul	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.937257	-50.870258	140.0						2022-05-07T10:31:30	7	5	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	116109196		Renan Martini	2022-05-08T15:57:06	CC_BY_NC_4_0	Renan Martini	Renan Martini			2024-04-13T14:08:35.804Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773162778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114760705	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Paraná	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.400585	-49.334473	4256.0						2022-03-02T08:25	2	3	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	114760705		betinha2018	2022-05-02T17:07:15	CC_BY_NC_4_0	betinha2018	betinha2018			2024-04-13T13:18:55.435Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773067818	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114887777	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.692598	-46.359159	4.0						2022-05-01T12:23	1	5	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	114887777		miguelmagro	2022-05-02T21:51:04	CC_BY_NC_4_0	miguelmagro	miguelmagro			2024-04-13T14:07:47.181Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772887312	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/113787025	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Espírito Santo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-20.399911	-41.024797	1.0						2020-10-18T07:06	18	10	2020	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	113787025		Gabriel Bonfa	2022-04-30T13:52:28	CC_BY_NC_4_0	Gabriel Bonfa	Gabriel Bonfa			2024-04-13T14:07:17.194Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772637379	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71623610	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY		Itapúa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.638004	-55.664172	37.0						2018-10-13	13	10	2018	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	71623610		Guillermo Menéndez	2021-03-20T16:03:26	CC_BY_NC_4_0	Guillermo Menéndez	Guillermo Menéndez			2024-04-13T13:05:44.626Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764507692	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112566518	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR		Misiones	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.141809	-53.926489	15.0						2019-05-18T15:01	18	5	2019	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112566518		Diego Kondratzky	2022-04-23T19:56:54	CC_BY_NC_4_0	Diego Kondratzky	Diego Kondratzky			2024-04-13T15:01:08.668Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764365579	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112450394	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-24.004546	-47.562239	4.0						2016-09-25T13:49	25	9	2016	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112450394		animalencounters	2022-04-22T22:48:39	CC_BY_NC_4_0	animalencounters	animalencounters			2024-04-13T13:17:10.874Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764364561	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112435559	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Rio de Janeiro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.432092	-44.615623							2013-11-22T14:04	22	11	2013	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112435559		Morten Ross	2022-04-22T20:37:34	CC_BY_NC_4_0	Morten Ross	Morten Ross			2024-04-13T13:17:39.126Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764168826	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112740246	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Santa Catarina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.776185	-48.66149	201.0						2022-04-22T08:26:52	22	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112740246		Yuri Tedéo	2022-04-24T21:31:48	CC_BY_NC_4_0	Yuri Tedéo	Yuri Tedéo			2024-04-13T14:07:00.015Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764131833	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112763811	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.681853	-46.385102	2.0						2022-04-22T11:49	22	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112763811		miguelmagro	2022-04-25T00:02:31	CC_BY_NC_4_0	miguelmagro	miguelmagro			2024-04-13T13:17:22.121Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760223736	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112220236	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Espírito Santo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-20.465917	-40.999372	1.0						2016-10-15T15:36	15	10	2016	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112220236		Gabriel Bonfa	2022-04-21T01:07:45	CC_BY_NC_4_0	Gabriel Bonfa	Gabriel Bonfa			2024-04-13T13:18:09.927Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760121328	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111871076	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR		Misiones	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.442205	-53.827667	3553.0						2022-04-15T09:29	15	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	111871076		DIEGO.J.PALACIOS.R	2022-04-18T01:39:35	CC_BY_NC_4_0	DIEGO.J.PALACIOS.R	DIEGO.J.PALACIOS.R			2024-04-13T13:18:52.511Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760114438	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111984375	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.40516	-46.58696	8.0						2014-06-29	29	6	2014	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	111984375		Luciano Bernardes	2022-04-18T23:12:42	CC_BY_NC_4_0	Luciano Bernardes	Luciano Bernardes			2024-04-13T13:18:21.922Z	Sound	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760033406	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109921903	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-24.196411	-47.813655	30112.0						2022-03-27T13:02	27	3	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	109921903		Juliana Lemos	2022-03-30T14:17:23	CC_BY_NC_4_0	Juliana Lemos	Juliana Lemos			2024-04-13T14:07:04.264Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3759805734	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112324806	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.640038	-46.624838	15.0						2022-04-21	21	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112324806		Luciano Bernardes	2022-04-21T22:38:40	CC_BY_NC_4_0	Luciano Bernardes	Luciano Bernardes			2024-04-13T14:07:49.790Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3759781582	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112038361	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Paraná	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.05732	-53.072025							2020-03-07T17:21	7	3	2020	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	112038361		Joseane Derengoski	2022-04-19T13:34:45	CC_BY_NC_4_0	Joseane Derengoski	Joseane Derengoski			2024-04-13T14:58:51.827Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3759598824	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103692516	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Espírito Santo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-20.41405	-41.047293	198.0						2017-05-15T09:25	15	5	2017	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	103692516		Enrico A. R. Tosto	2021-12-27T19:40:22	CC_BY_NC_4_0	Leonardo Merçon	Leonardo Merçon			2024-04-13T13:15:04.824Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3759339622	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111119906	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR		Santa Catarina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.420172	-49.071163	4267.0						2022-04-11T09:43	11	4	2022	2478770	2478770	HUMAN_OBSERVATION	iNaturalist	Observations	111119906		Marcelo Schmidt Roberti	2022-04-11T18:53:58	CC_BY_NC_4_0	Marcelo Schmidt Roberti	Marcelo Schmidt Roberti			2024-04-13T15:00:11.844Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3753054331	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC55920	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Reserva Itaipu, Alto Parana		PRESENT		1f00d75c-f6fc-4224-a595-975e82d7689c									2000-05-15	15	5	2000	2478770	2478770	HUMAN_OBSERVATION		Wildlife sounds - Birds	XC55920				CC_BY_NC_4_0	Myriam Velazquez	Myriam Velazquez			2024-04-11T23:28:56.074Z	StillImage;Sound	CONTINENT_DERIVED_FROM_COUNTRY
3753051328	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC55919	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Reserva Itaipu, Alto Parana		PRESENT		1f00d75c-f6fc-4224-a595-975e82d7689c									2000-05-14	14	5	2000	2478770	2478770	HUMAN_OBSERVATION		Wildlife sounds - Birds	XC55919				CC_BY_NC_4_0	Myriam Velazquez	Myriam Velazquez			2024-04-11T23:28:55.833Z	StillImage;Sound	CONTINENT_DERIVED_FROM_COUNTRY
3753050326	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC55917	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Salerno, Itapua		PRESENT		1f00d75c-f6fc-4224-a595-975e82d7689c									2001-10-24	24	10	2001	2478770	2478770	HUMAN_OBSERVATION		Wildlife sounds - Birds	XC55917				CC_BY_NC_4_0	Myriam Velazquez	Myriam Velazquez			2024-04-11T23:28:55.842Z	Sound;StillImage	CONTINENT_DERIVED_FROM_COUNTRY
3753042323	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC55916	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Retiro Sapucai-Estero Guayaqui, Caaguazu		PRESENT		1f00d75c-f6fc-4224-a595-975e82d7689c									2002-11-18	18	11	2002	2478770	2478770	HUMAN_OBSERVATION		Wildlife sounds - Birds	XC55916				CC_BY_NC_4_0	Myriam Velazquez	Myriam Velazquez			2024-04-11T23:28:55.870Z	StillImage;Sound	CONTINENT_DERIVED_FROM_COUNTRY
3753041328	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC55918	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Reserva Itabo, Itaipu		PRESENT		1f00d75c-f6fc-4224-a595-975e82d7689c									2003-09-05	5	9	2003	2478770	2478770	HUMAN_OBSERVATION		Wildlife sounds - Birds	XC55918				CC_BY_NC_4_0	Myriam Velazquez	Myriam Velazquez			2024-04-11T23:28:55.833Z	Sound;StillImage	CONTINENT_DERIVED_FROM_COUNTRY
3745701118	db44543f-c1f5-4241-b9ab-1ed1c1b4ece1	BRA:UNICAMP:ZUEC-AVE:835	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus			Cativeiro		PRESENT		d073b448-6b80-4364-8c38-18d08b88797f									1970-08-03	3	8	1970	2478770	2478770	PRESERVED_SPECIMEN	UNICAMP	ZUEC-AVE	835				CC_BY_NC_4_0	ZUEC-AVE - Coleção de Aves do Museu de Zoologia da UNICAMP	Werner Carlos Augusto Bokermann - doador			2024-04-09T12:13:08.083Z		INSTITUTION_MATCH_NONE
3745699642	db44543f-c1f5-4241-b9ab-1ed1c1b4ece1	BRA:UNICAMP:ZUEC-AVE:1634	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus			localidade em branco		PRESENT		d073b448-6b80-4364-8c38-18d08b88797f													2478770	2478770	PRESERVED_SPECIMEN	UNICAMP	ZUEC-AVE	1634				CC_BY_NC_4_0	ZUEC-AVE - Coleção de Aves do Museu de Zoologia da UNICAMP	?			2024-04-09T12:13:07.799Z		INSTITUTION_MATCH_NONE
3745699437	db44543f-c1f5-4241-b9ab-1ed1c1b4ece1	BRA:UNICAMP:ZUEC-AVE:2030	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Reserva, estrada dos Castellanos	São Paulo	PRESENT		d073b448-6b80-4364-8c38-18d08b88797f									1999-01-21	21	1	1999	2478770	2478770	PRESERVED_SPECIMEN	UNICAMP	ZUEC-AVE	2030				CC_BY_NC_4_0	ZUEC-AVE - Coleção de Aves do Museu de Zoologia da UNICAMP	Fabiano, R.			2024-04-09T12:13:07.751Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE
3732814863	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/228943588	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Brazil - Itatiaia NP	Brazil - Rio de Janeiro	PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432334	-44.614763	1000.0						2007-11-15	15	11	2007	2478770	2478770	HUMAN_OBSERVATION		Observations	OBS.228943588				CC_BY_NC_4_0	Stichting Observation International	User 40139			2024-01-25T12:03:44.182Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
373267661	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:45710	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR	Tobuna	Misiones	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.468384	-53.896057	3928.58										2478770	2478770	PRESERVED_SPECIMEN	MACN	MACN-Or	45710				CC_BY_4_0					2024-01-24T22:57:10.758Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3731846560	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/223343035	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Paraquay - Itapúa	Paraquay - Itapúa	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-26.996559	-55.595713	10.0						2021-08-07	7	8	2021	2478770	2478770	HUMAN_OBSERVATION		Observations	OBS.223343035				CC_BY_NC_4_0	Stichting Observation International	User 413605			2024-01-25T12:03:27.044Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3728070056	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/207717985	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		PY	Paraquay - Itapúa	Paraquay - Itapúa	PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-26.986589	-55.602793	10.0						2021-02-20	20	2	2021	2478770	2478770	HUMAN_OBSERVATION		Observations	OBS.207717985				CC_BY_NC_4_0	Stichting Observation International	User 328158			2024-01-25T11:56:30.955Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3695098722	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1329584693	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	89295, Rio Negrinho BR-SC (-26.5348,-49.5798)	Santa Catarina	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.534756	-49.579803							2020-12-29	29	12	2020	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1329584693				CC_BY_4_0		obsr1698449			2024-01-24T21:49:03.168Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
