"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",16.747766,-92.688629
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.736423,-49.192661
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.53676,-74.097106
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.755904,-74.075597
"Myrsine","Myrsine coriacea","Myrsine ferruginea (Ruiz & Pav.) Spreng.",-22.491667,-55.116111
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-34.695133,-55.31962
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.292946,-48.915438
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",19.97917,-97.53972
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.846073,-48.658383
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.172442,-66.591853
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",19.067543,-70.596057
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.172449,-66.591841
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-16.131092,-68.107681
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.2125,-70.164167
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.225556,-70.166944
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.2625,-69.983333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.246667,-70.204167
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.233333,-70.183333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.216667,-70.2
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.216667,-70.116667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",9.245833,-70.203333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.256503,-66.418813
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.256595,-66.418795
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.25633,-66.418572
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.74737,-71.45882
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.132237,-66.495211
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.889878,-74.080186
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",8.9,-82.78
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.53,-83.82
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.66,-83.85
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.81,-83.95
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.7,-85.11
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.59,-83.83
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.92,-83.39
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.91,-85.46
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.58,-83.79
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.7,-84.01
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.68,-84.01
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.07,-83.04
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.61,-83.82
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9,-82.82
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.12,-82.96
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.62,-83.82
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.11,-83.06
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.71,-85.15
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.57,-83.68
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.08,-84.06
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.9,-84.26
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.13,-84.12
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.92,-85.48
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.26,-84.36
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.84,-84.12
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.02,-82.96
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",8.95,-82.83
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.59,-83.8
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.56,-83.8
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.6,-83.9
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.52,-83.58
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.11,-82.96
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.92,-85.47
