"genus","species","scientificname","decimallatitude","decimallongitude","elevation","day","month","year","taxonkey"
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.391944,-49.355556,750,1,5,1958,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.169167,-43.714167,NA,26,5,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.928333,-49.198889,NA,2,9,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.293611,-43.009167,NA,30,7,1990,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.969167,-49.465,NA,30,5,1946,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.633333,-47.816667,1000,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.214444,-49.643056,350,18,10,1989,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.08,-48.62,NA,13,10,1993,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.056667,-51.816667,840,2,5,1973,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.496111,-44.563056,830,3,2,1967,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.655556,-47.784722,900,7,5,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.971695,-48.631728,NA,3,1,2024,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0162,-56.5231,412,28,8,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1089,-56.7288,590,1,9,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.9120048,-48.6622617,150,6,5,1955,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.930947,-52.075896,900,13,3,1967,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.619514,-48.6277628,900,11,8,1960,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.6555,-47.784722,900,7,5,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.852472,-51.892694,NA,11,8,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.283333,-50.566667,NA,25,10,1994,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.583333,-46.466667,NA,25,7,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.157278,-48.557278,800,27,4,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.583333,-46.466667,NA,23,5,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.641811,-46.613925,833,29,10,2013,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.844389,-49.137333,NA,15,6,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.213889,-48.8925,NA,15,4,1994,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.076389,-49.068333,NA,15,11,1994,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.273333,-63.674722,1350,15,6,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.383995,-56.833051,96.64,17,11,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.366667,-64.483333,600,21,4,1983,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.41666,-57.16666,NA,26,1,1989,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.07083,-64.25555,1489,20,10,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.91666,-56.25,NA,11,12,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.3142,-50.7347,750,12,5,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.1833,-54.8689,NA,2,11,1998,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.371543,-55.90242,NA,4,11,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.436389,-52.383889,161,20,4,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.713889,-52.179167,5,23,5,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.765,-52.3375,10,29,4,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.37582,-50.850974,602.97,2,11,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.86666,-57.13333,NA,20,1,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.73333,-64.5,1750,8,2,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.48333,-56.18333,NA,26,8,1993,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.416667,-57.166667,250,2,6,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.9,-57.15,500,30,6,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.416667,-46.983333,NA,24,5,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.250556,-49.378611,NA,20,12,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.129444,-49.949444,468,2,6,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.37,-51.951111,606,26,5,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3673803,-45.0839869,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.60697,-49.0463103,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.6218702,-48.992512,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.9154764,-46.8642978,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.675678,-46.7327992,NA,NA,NA,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.3234679,-47.9603016,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7504774,-47.0557046,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.8571743,-47.6273037,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.5838139,-45.5170585,NA,NA,NA,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0946675,-47.8087,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.2587737,-47.1670979,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.7949749,-46.9375979,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.4174668,-49.6952169,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1507666,-47.8510014,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1235679,-47.6726972,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.3171681,-47.8736,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7352774,-47.0585046,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7153766,-46.9458017,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-13.1488258,-55.4633258,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.4798751,-48.0407064,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.6515665,-47.6534968,NA,NA,NA,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.4051634,-49.5007128,NA,NA,NA,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3450846,-48.4631767,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.5759673,-50.0587187,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.7144687,-49.6812177,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.1248663,-49.1628106,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.9977661,-49.118411,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.6455674,-49.7022176,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.5437624,-50.8425186,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.4171717,-47.7504033,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.5739784,-46.464696,NA,NA,NA,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.3341679,-47.9439015,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1219677,-47.7647008,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.124768,-47.6631991,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0668683,-47.8554992,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6902771,-47.0928027,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.8501743,-48.711515,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.9079716,-46.7553962,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.1109677,-49.0048086,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.8731752,-46.9027999,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.4124781,-46.7903018,NA,NA,NA,1984,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.1826647,-47.3072943,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1569681,-47.6625012,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1347678,-47.7508997,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.345168,-47.9413005,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.3205691,-47.875203,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0927675,-47.805702,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6932782,-47.0764026,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7159773,-47.0733016,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7249783,-47.0726036,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7087772,-47.0725046,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.2235813,-45.310989,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.344674,-47.9357063,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.7432614,-49.9296116,NA,NA,NA,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3665813,-45.0845899,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.4863641,-48.8703052,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.6373634,-48.9607062,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3671769,-46.4336972,NA,NA,NA,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.327168,-47.9306004,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7158782,-47.1141039,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6962785,-46.9572008,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7255773,-47.0634026,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7381773,-47.0734047,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.344674,-47.9373083,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.9265609,-50.3490148,NA,NA,NA,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.5307663,-49.9926171,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.6966665,-49.7129189,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.6796665,-49.7082188,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.0426671,-49.1687124,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.826876,-46.940001,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.675578,-46.7327992,NA,NA,NA,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6523772,-46.6231984,NA,NA,NA,1991,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7106762,-47.1013018,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-83.7663208,-92.533798,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3743813,-45.0811869,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.638377,-46.7046999,NA,NA,NA,1985,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.3534735,-48.5188091,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.5837784,-46.4670991,NA,NA,NA,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.0684769,-47.9657117,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1603689,-47.7202976,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1379688,-47.7596998,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1315678,-47.7544017,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1322678,-47.7294986,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1145667,-47.7461996,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0560621,-49.6078105,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0942674,-47.8477022,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.354668,-47.9279035,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.1832771,-46.5364964,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.9265633,-49.3490085,NA,NA,NA,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6338141,-45.5003916,NA,NA,NA,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.4082398,-49.7006539,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.4081668,-49.7004159,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.3237674,-48.9608109,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.3754732,-47.125098,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.9085753,-46.9153011,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.8127749,-46.9643002,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.9273765,-46.8684979,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.5818781,-46.6101971,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.5532614,-49.2471078,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.342868,-47.9408995,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1529679,-47.7405997,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7445784,-47.0649016,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7683775,-47.0461026,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7153762,-47.0929017,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.473775,-48.0498084,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.6365791,-46.6430004,NA,NA,NA,1984,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.9004786,-46.7748001,NA,NA,NA,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.1010687,-48.1831062,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.0782707,-48.1412049,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.2585636,-48.765205,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1484691,-47.6501981,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0961665,-47.8295021,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.0964685,-47.812099,NA,NA,NA,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.7432614,-49.9296116,NA,NA,NA,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.5016662,-50.0168172,NA,NA,NA,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.3686632,-49.9292134,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.804575,-46.8992977,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.4124781,-46.7903018,NA,NA,NA,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.1268677,-47.7555987,NA,NA,NA,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.7021772,-47.0814036,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-13.5275,-40.44656,NA,5,12,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-13.31349,-40.26359,NA,21,10,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.268056,-51.614444,647,18,11,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.247367,-52.426172,NA,NA,8,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.33,-57.47,NA,NA,9,1991,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.6333,-47.8167,1000,7,7,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.9321896,-49.1994946,NA,2,9,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.4999514,-44.5633613,830,3,2,1967,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.0566,-51.816667,840,2,5,1973,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.1729946,-43.7143985,NA,26,5,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.9325,-47.140555,NA,1,3,1989,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.687222,-50.080278,461,16,8,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.082222,-48.507222,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.779722,-47.929722,NA,28,10,1976,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.25,-50.833333,NA,6,8,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.27,-47.3,NA,19,6,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.82,-53.82,NA,21,3,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-14.94,-54.899722,NA,19,6,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.510833,-48.163056,810,19,8,1997,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.779722,-47.929722,NA,NA,5,1984,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.27,-47.3,NA,19,4,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.786111,-50.100278,490,16,8,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-13,-41,1350,17,7,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.220278,-49.193333,NA,15,7,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.627222,-43.889722,NA,5,6,1955,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.769167,-50.105278,491,27,3,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.951667,-47.966389,NA,26,4,2019,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.316667,-46.516667,NA,23,10,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.788055,-50.100833,456,17,8,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.325556,-53.205278,NA,30,3,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.358056,-45.335,605,11,11,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.779722,-47.929722,NA,5,3,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-14.164722,-47.599444,1164,11,1,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.082222,-48.101944,NA,9,2,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.259722,-56.626944,NA,18,3,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.640278,-48.017222,764,25,9,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.352778,-47.292778,NA,18,5,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.316667,-46.516667,NA,27,10,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.153333,-53.845833,NA,26,6,2019,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.540833,-50.975556,NA,3,6,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.524167,-48.169444,780,24,6,1997,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.373333,-50.841389,NA,20,9,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.885,-47.841389,NA,20,8,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.306667,-48.328889,NA,13,7,1997,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.7225,-50.078611,478,9,10,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.744444,-47.887778,1050,7,5,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.666667,-52.333333,NA,23,8,1972,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.325556,-53.205278,NA,27,3,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.345,-45.311667,NA,11,11,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.259722,-56.626944,NA,10,2,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-35.3869,-64.9208,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.7261,-64.435,NA,5,6,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.7261,-64.435,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30,-54,NA,7,5,1983,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30,-54,NA,4,5,1982,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30,-54,NA,10,6,1959,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-12,-48,NA,29,6,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24,-51,NA,13,3,1967,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-32.8667,-55.7933,NA,NA,11,1933,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18,-44,NA,18,7,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24,-51,NA,10,5,1914,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21,-55,NA,14,10,1998,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.2025,-58.1689,NA,23,5,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-32.8667,-55.7933,NA,31,3,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18,-44,NA,17,5,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.66,-51.3,NA,17,6,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.113889,-49.208889,321,14,8,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.2575,-45.496028,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.257611,-45.497972,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18,-44,NA,24,10,1930,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18,-44,NA,11,8,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.75,-47.75,NA,7,5,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-16.7261,-64.435,NA,11,6,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22,-49,NA,6,4,1977,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22,-49,NA,7,4,1992,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18,-44,NA,30,4,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.832222,-50.134167,6,13,9,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.250556,-49.378611,NA,20,12,2008,3784297
